customer_state,product_name_english,total_order_payment
SP,furniture_decor,87.51
SP,health_beauty,85.72
RJ,health_beauty,82.92
RJ,sports_leisure,122.5
MG,cool_stuff,159.74
SP,furniture_decor,56.94
SP,health_beauty,57.29
SP,toys,208.15
SP,cool_stuff,162.24
SP,housewares,133.95
RJ,audio,521.37
PR,sports_leisure,50.95
RJ,cool_stuff,49.34
SP,baby,58.13
MG,furniture_bedroom,108.98
MT,stationery,107.38
SP,baby,133.76
SP,arts_and_craftmanship,84.63
SP,no_name_given,157.73
SP,bed_bath_table,157.73
SP,sports_leisure,157.73
RJ,health_beauty,212.38
SP,home_appliances,176.14
SP,furniture_living_room,95.45
SP,health_beauty,87.64
ES,no_name_given,62.99
MG,consoles_games,384.93
PE,health_beauty,160.57
SP,musical_instruments,25.19
RS,air_conditioning,51.13
RS,air_conditioning,51.13
SP,garden_tools,25.42
SP,bed_bath_table,193.84
RJ,perfumery,251.74
MT,auto,312.91
SP,sports_leisure,68.24
RS,toys,124.4
RJ,bed_bath_table,55.31
RJ,sports_leisure,61.79
RJ,bed_bath_table,87.96
RJ,telephony,220.66
MG,health_beauty,65.09
MG,construction_tools_construction,169.61
RS,computers_accessories,481.06
SP,health_beauty,115.7
MG,toys,164.51
PE,watches_gifts,221.59
RJ,consoles_games,39.6
RJ,kitchen_dining_laundry_garden_furniture,201.34
MG,housewares,92.55
BA,electronics,179.87
SP,sports_leisure,37.9
MG,perfumery,72.25
SP,computers_accessories,58.09
RJ,sports_leisure,179.6
SP,perfumery,65.71
MG,garden_tools,120.74
SP,telephony,32.77
PR,furniture_decor,105.18
SP,auto,257.29
RJ,toys,745.3
BA,health_beauty,102.2
SP,health_beauty,41.93
RJ,stationery,410.19
RJ,no_name_given,410.19
RJ,no_name_given,174.49
MG,audio,509.2
SP,bed_bath_table,101.5
RJ,health_beauty,162.85
RJ,food,162.85
RS,home_appliances_2,2455.12
PR,bed_bath_table,56.22
TO,office_furniture,860.92
SP,small_appliances,504.37
RS,toys,723.48
SP,housewares,102.73
PR,bed_bath_table,116.94
SP,telephony,33.77
SP,electronics,39.28
SP,sports_leisure,87.42
SP,garden_tools,236.55
SP,toys,42.38
SP,computers_accessories,82.81
RJ,bed_bath_table,117.85
SP,garden_tools,141.78
SP,bed_bath_table,92.9
MT,garden_tools,1138.28
RJ,computers_accessories,44.1
RJ,electronics,45.95
RJ,sports_leisure,71.72
SP,cool_stuff,142.1
PE,computers_accessories,111.58
SP,furniture_decor,96.01
SP,baby,58.16
SP,bed_bath_table,142.92
RJ,watches_gifts,164.12
MA,bed_bath_table,121.51
SP,furniture_decor,63.83
SP,furniture_decor,63.83
SP,perfumery,65.0
SP,drinks,54.27
MG,furniture_decor,136.08
SP,luggage_accessories,210.2
PI,stationery,234.2
RJ,toys,314.92
SP,sports_leisure,64.65
SP,computers_accessories,38.28
RJ,health_beauty,84.62
MG,market_place,53.42
PR,telephony,30.6
PR,cool_stuff,87.22
SP,computers_accessories,22.38
SP,cool_stuff,51.69
DF,cool_stuff,180.98
RS,perfumery,356.45
SP,no_name_given,131.62
SP,computers_accessories,35.01
SP,health_beauty,51.84
RJ,books_technical,53.95
MG,electronics,28.43
PR,electronics,31.38
RJ,office_furniture,262.69
PR,sports_leisure,58.61
SC,furniture_decor,194.57
PR,fixed_telephony,30.47
AM,home_construction,194.97
PR,baby,85.15
RJ,housewares,740.55
MG,computers_accessories,40.01
PI,stationery,225.64
RJ,housewares,213.9
AM,health_beauty,83.31
MG,garden_tools,274.08
MA,sports_leisure,185.57
RJ,auto,86.22
ES,watches_gifts,62.53
GO,computers_accessories,38.68
SP,perfumery,68.89
SP,pet_shop,94.23
SP,watches_gifts,46.78
SP,toys,97.78
RJ,sports_leisure,137.31
SP,toys,212.01
SP,sports_leisure,166.68
PB,no_name_given,144.65
SP,auto,349.69
MG,cool_stuff,116.36
PE,cool_stuff,57.63
RJ,auto,31.13
RJ,electronics,43.52
SP,bed_bath_table,171.77
PA,sports_leisure,173.9
SC,fashion_bags_accessories,221.57
MA,perfumery,171.75
SP,computers_accessories,634.45
SC,watches_gifts,923.17
RJ,watches_gifts,217.83
RJ,bed_bath_table,76.58
RS,bed_bath_table,106.39
SP,furniture_decor,156.39
SP,watches_gifts,178.34
SP,furniture_decor,68.88
SP,stationery,93.64
MG,telephony,166.5
SP,office_furniture,161.25
SP,fashion_underwear_beach,62.69
RJ,sports_leisure,165.94
SP,bed_bath_table,167.74
MG,stationery,64.32
MG,musical_instruments,194.91
SP,auto,35.78
SP,bed_bath_table,162.44
MG,computers_accessories,158.45
SP,home_appliances,23.17
SC,auto,139.59
MG,furniture_decor,514.98
ES,pet_shop,124.61
MG,furniture_decor,66.74
SP,health_beauty,478.56
SP,housewares,97.27
MG,housewares,197.72
SP,garden_tools,116.85
SP,no_name_given,116.33
RJ,sports_leisure,115.45
SP,office_furniture,231.67
SP,furniture_decor,166.35
PA,stationery,109.81
DF,furniture_decor,27.04
RJ,pet_shop,73.72
SP,fashion_bags_accessories,206.11
SP,home_appliances,114.14
RJ,cool_stuff,97.76
DF,housewares,161.24
DF,food_drink,74.88
ES,fashion_bags_accessories,35.4
SP,stationery,113.78
RJ,watches_gifts,139.24
PE,telephony,269.85
SP,furniture_decor,94.48
BA,pet_shop,113.13
PA,toys,107.81
PR,bed_bath_table,138.5
DF,computers_accessories,780.59
PR,toys,169.64
PB,auto,227.9
SP,garden_tools,191.58
MG,baby,80.19
MG,computers_accessories,44.38
RJ,furniture_decor,33.0
SP,garden_tools,63.27
SP,cool_stuff,249.49
PA,housewares,53.79
SP,no_name_given,39.96
SP,toys,79.33
BA,electronics,59.29
DF,toys,115.94
RJ,furniture_decor,254.63
RJ,office_furniture,149.68
GO,bed_bath_table,236.29
SP,fashion_bags_accessories,74.49
RJ,health_beauty,105.37
SP,sports_leisure,160.22
SP,telephony,70.35
PE,watches_gifts,74.08
SP,health_beauty,313.29
RJ,watches_gifts,173.85
SP,baby,202.88
RS,no_name_given,270.45
RS,baby,148.16
RS,cool_stuff,117.94
SP,computers_accessories,56.29
RJ,electronics,40.96
SP,bed_bath_table,65.62
RJ,watches_gifts,43.1
RJ,housewares,65.13
SP,furniture_decor,58.62
SP,small_appliances_home_oven_and_coffee,858.65
MG,bed_bath_table,181.16
SP,computers_accessories,155.63
GO,stationery,163.83
SP,housewares,89.58
SP,auto,348.63
ES,bed_bath_table,423.18
SP,pet_shop,75.33
PR,fashion_shoes,42.38
SP,health_beauty,72.58
SP,bed_bath_table,136.2
SP,computers_accessories,221.23
RJ,auto,46.69
RS,auto,108.42
BA,fixed_telephony,39.05
SP,industry_commerce_and_business,161.62
SP,bed_bath_table,105.7
SP,computers_accessories,99.46
MG,housewares,201.96
RJ,baby,113.8
RJ,cool_stuff,113.8
SP,bed_bath_table,30.84
MG,furniture_living_room,160.79
SP,air_conditioning,116.94
ES,garden_tools,68.15
SP,sports_leisure,317.48
RJ,sports_leisure,54.0
RJ,bed_bath_table,177.84
MG,perfumery,212.97
SP,construction_tools_lights,223.42
PA,furniture_decor,94.94
SP,perfumery,51.69
ES,health_beauty,84.62
SP,electronics,42.37
BA,watches_gifts,81.89
SP,furniture_decor,163.88
ES,auto,77.57
SP,perfumery,57.6
SP,housewares,61.58
AM,health_beauty,58.14
SP,computers_accessories,174.88
DF,books_general_interest,39.1
RR,health_beauty,69.02
PR,health_beauty,192.76
PR,construction_tools_construction,108.0
DF,housewares,106.43
MG,garden_tools,71.53
MG,construction_tools_lights,312.49
RJ,consoles_games,32.09
MG,food_drink,60.47
SP,health_beauty,37.61
RJ,electronics,28.18
GO,sports_leisure,122.64
SP,sports_leisure,161.47
SC,sports_leisure,77.7
SP,watches_gifts,41.75
MT,cool_stuff,108.55
PA,computers_accessories,208.34
MG,furniture_decor,155.12
GO,pet_shop,274.47
RS,perfumery,87.9
SP,costruction_tools_garden,46.97
SP,telephony,57.77
RS,baby,147.16
RJ,musical_instruments,54.31
GO,auto,84.22
ES,telephony,45.22
SP,electronics,25.5
SP,health_beauty,632.74
MG,furniture_decor,55.59
SP,cool_stuff,163.39
MA,bed_bath_table,143.01
MT,cool_stuff,104.34
SC,baby,131.24
SP,bed_bath_table,70.97
DF,sports_leisure,53.05
SP,consoles_games,53.27
MA,electronics,34.8
RS,furniture_living_room,389.02
SP,health_beauty,272.24
SP,computers,1250.81
MG,fashion_underwear_beach,170.84
SP,perfumery,368.11
SP,sports_leisure,156.51
PB,furniture_decor,204.16
PE,computers,1129.57
PR,health_beauty,196.33
RN,toys,157.99
RJ,health_beauty,612.59
RJ,bed_bath_table,87.64
SP,computers_accessories,56.85
SP,sports_leisure,154.63
MG,cool_stuff,248.85
MG,sports_leisure,77.89
SP,food_drink,71.23
SP,computers_accessories,86.85
RJ,bed_bath_table,56.84
RO,computers,1260.76
MG,toys,51.1
SP,auto,16.71
PB,electronics,53.9
MG,cool_stuff,28.55
SP,cool_stuff,123.02
PE,musical_instruments,320.21
GO,market_place,27.78
GO,sports_leisure,36.1
BA,bed_bath_table,101.15
RJ,pet_shop,46.5
MG,perfumery,115.35
PR,watches_gifts,254.42
SP,health_beauty,34.68
BA,cool_stuff,203.19
RS,housewares,89.45
SP,baby,57.99
SP,small_appliances,76.09
SP,perfumery,63.28
PR,housewares,73.8
PE,health_beauty,201.2
RS,bed_bath_table,126.37
SP,health_beauty,27.77
SP,perfumery,58.62
SP,sports_leisure,121.38
RJ,luggage_accessories,167.86
SP,bed_bath_table,58.9
RS,sports_leisure,26.45
SP,luggage_accessories,271.42
SC,telephony,38.13
RJ,housewares,94.4
RJ,musical_instruments,461.8
MG,sports_leisure,121.98
SP,housewares,57.6
MG,computers_accessories,27.86
SP,sports_leisure,117.97
PR,bed_bath_table,104.65
SP,bed_bath_table,107.65
SP,toys,125.2
SP,telephony,47.38
SC,watches_gifts,173.88
PR,garden_tools,142.1
MG,housewares,209.32
MG,baby,247.48
MG,food,40.84
SP,telephony,39.84
RJ,health_beauty,55.22
RJ,pet_shop,81.21
MG,art,137.41
GO,health_beauty,100.34
SP,sports_leisure,129.47
BA,watches_gifts,178.99
SP,furniture_decor,86.02
RJ,health_beauty,114.34
SP,bed_bath_table,147.45
RJ,watches_gifts,746.65
SP,health_beauty,164.84
RJ,health_beauty,69.69
MG,sports_leisure,64.0
MG,sports_leisure,54.0
SP,sports_leisure,53.68
DF,fashion_bags_accessories,51.5
SP,health_beauty,98.7
SP,auto,58.78
RS,computers_accessories,67.5
RJ,auto,73.21
DF,auto,35.24
BA,computers_accessories,255.14
SP,bed_bath_table,63.7
SP,bed_bath_table,280.53
SP,toys,431.43
MG,cool_stuff,150.39
RN,watches_gifts,89.99
SP,watches_gifts,125.56
MG,auto,184.03
BA,garden_tools,87.01
RS,bed_bath_table,87.23
SP,books_technical,70.42
BA,health_beauty,213.47
PA,toys,167.51
PE,perfumery,140.44
SP,fashion_underwear_beach,72.98
ES,toys,68.45
RS,health_beauty,62.88
MS,sports_leisure,78.91
SP,cool_stuff,156.63
PR,no_name_given,97.3
ES,housewares,205.46
TO,auto,277.3
SP,health_beauty,528.22
RS,bed_bath_table,107.88
PR,computers_accessories,74.67
SC,sports_leisure,245.6
MS,perfumery,72.14
SP,auto,203.71
RJ,baby,54.0
RJ,housewares,85.73
SP,housewares,31.72
SP,bed_bath_table,129.05
PE,health_beauty,381.88
SP,watches_gifts,182.52
RS,health_beauty,101.9
SP,no_name_given,31.58
RJ,garden_tools,225.71
SP,health_beauty,111.82
RS,bed_bath_table,455.7
SP,health_beauty,151.89
SP,cool_stuff,270.02
SC,furniture_decor,188.62
RJ,computers_accessories,1253.86
SP,auto,155.26
RJ,watches_gifts,63.1
SP,bed_bath_table,54.87
MG,cool_stuff,219.63
SP,telephony,127.1
PR,telephony,45.09
SP,electronics,70.58
SP,perfumery,135.49
BA,auto,61.79
ES,baby,65.01
SP,home_confort,589.08
SP,pet_shop,107.41
SP,bed_bath_table,100.25
SP,home_appliances_2,108.51
SP,stationery,92.57
SP,bed_bath_table,91.05
SP,bed_bath_table,332.86
SP,cool_stuff,1303.5
SP,baby,1303.5
MG,toys,135.01
SP,housewares,41.22
SP,toys,163.06
RS,cool_stuff,117.53
RS,housewares,79.58
RS,baby,100.34
RJ,auto,987.98
BA,agro_industry_and_commerce,1134.44
SP,market_place,36.65
SP,sports_leisure,401.64
SP,fashion_male_clothing,57.68
RJ,small_appliances,479.47
SP,perfumery,258.51
SP,auto,218.49
RS,air_conditioning,479.66
SP,sports_leisure,96.46
BA,health_beauty,199.4
SP,cool_stuff,430.53
DF,telephony,44.29
MG,luggage_accessories,173.73
ES,sports_leisure,215.85
SP,bed_bath_table,76.83
RJ,kitchen_dining_laundry_garden_furniture,644.54
MG,sports_leisure,143.42
SP,health_beauty,187.48
MG,housewares,200.64
BA,baby,197.44
SP,bed_bath_table,44.24
CE,computers,1373.83
RJ,bed_bath_table,94.39
SP,computers_accessories,385.57
CE,telephony,39.61
PR,auto,103.12
CE,telephony,57.04
MG,bed_bath_table,168.75
PA,auto,207.26
RS,telephony,40.09
SP,cool_stuff,374.85
SP,consoles_games,31.75
GO,sports_leisure,256.43
MA,baby,420.13
SP,health_beauty,530.01
SP,health_beauty,76.05
RJ,garden_tools,144.11
MG,home_construction,48.09
PB,consoles_games,48.84
PR,cool_stuff,62.63
GO,health_beauty,101.34
SP,cool_stuff,58.12
SP,computers_accessories,103.45
SC,furniture_decor,215.31
RS,sports_leisure,109.31
MG,stationery,96.65
SP,electronics,53.73
SP,furniture_decor,102.18
SP,health_beauty,77.65
RS,fashion_bags_accessories,64.0
SP,watches_gifts,123.52
SP,sports_leisure,166.5
SE,telephony,74.14
RS,cool_stuff,135.22
SP,telephony,37.77
SC,furniture_decor,296.72
SP,toys,52.84
SC,stationery,132.96
SP,air_conditioning,208.24
SP,furniture_decor,58.62
BA,stationery,111.1
RS,toys,46.8
RJ,fashion_bags_accessories,73.27
RJ,computers_accessories,50.34
SP,sports_leisure,172.52
MG,sports_leisure,64.0
RJ,bed_bath_table,70.64
RJ,air_conditioning,264.88
MG,sports_leisure,195.0
SP,perfumery,230.25
SP,health_beauty,28.64
PI,watches_gifts,790.65
GO,computers_accessories,410.38
SP,bed_bath_table,58.36
SP,watches_gifts,52.58
MG,musical_instruments,549.68
PR,watches_gifts,193.22
SP,consoles_games,465.99
SP,health_beauty,45.52
RJ,construction_tools_construction,132.36
DF,auto,273.06
SP,pet_shop,70.44
GO,computers_accessories,166.81
BA,auto,120.14
RJ,cool_stuff,211.5
RS,housewares,122.07
PR,cool_stuff,162.25
MG,housewares,72.97
RJ,watches_gifts,507.17
MA,furniture_decor,285.0
PE,auto,135.58
MA,baby,358.64
SP,housewares,91.03
SC,small_appliances,319.25
SP,cool_stuff,80.56
RJ,watches_gifts,93.3
BA,baby,163.9
BA,cool_stuff,163.9
SP,housewares,189.26
SP,toys,84.77
ES,watches_gifts,150.72
PR,furniture_decor,60.11
BA,bed_bath_table,222.63
RJ,garden_tools,31.42
RJ,bed_bath_table,89.36
PE,watches_gifts,114.9
PR,health_beauty,119.45
DF,health_beauty,142.14
SP,computers_accessories,109.97
RS,industry_commerce_and_business,282.01
SP,housewares,37.33
BA,watches_gifts,714.53
MG,cool_stuff,116.45
PR,luggage_accessories,86.24
SP,health_beauty,146.01
RS,cool_stuff,45.48
SP,auto,19.07
MG,auto,173.34
SP,sports_leisure,48.93
BA,watches_gifts,45.79
RJ,baby,115.45
SP,telephony,35.38
MG,auto,116.46
SP,garden_tools,73.34
SP,housewares,82.58
SP,watches_gifts,82.58
BA,auto,89.63
PR,industry_commerce_and_business,339.98
SP,garden_tools,342.18
SP,auto,260.54
RJ,baby,385.02
SP,garden_tools,63.27
SP,perfumery,427.58
SP,sports_leisure,91.75
CE,health_beauty,125.85
ES,auto,35.73
RJ,auto,75.16
SP,pet_shop,123.54
RJ,housewares,132.72
SP,sports_leisure,76.34
SP,telephony,35.45
SP,costruction_tools_garden,53.42
PA,telephony,42.62
SP,housewares,107.1
SP,auto,120.68
SP,health_beauty,68.33
RJ,bed_bath_table,150.89
MA,perfumery,78.19
SP,art,154.36
SP,furniture_decor,101.73
RN,housewares,467.2
RJ,housewares,50.21
SP,telephony,39.84
SP,health_beauty,63.55
RJ,fashion_bags_accessories,53.1
SP,construction_tools_construction,353.53
SP,baby,83.06
RJ,no_name_given,56.4
PR,sports_leisure,177.36
SP,industry_commerce_and_business,93.95
MG,no_name_given,64.56
MT,industry_commerce_and_business,131.8
MT,industry_commerce_and_business,139.42
SP,sports_leisure,64.51
SP,health_beauty,35.23
SP,watches_gifts,115.15
SP,watches_gifts,169.87
SP,watches_gifts,136.3
SP,books_general_interest,33.61
SP,housewares,103.04
SP,health_beauty,38.63
SP,furniture_decor,140.16
SP,health_beauty,118.87
SP,housewares,98.79
RS,computers_accessories,141.92
ES,watches_gifts,113.77
ES,office_furniture,228.94
SP,bed_bath_table,73.72
RJ,fashion_bags_accessories,47.22
SP,fashion_bags_accessories,92.9
SP,kitchen_dining_laundry_garden_furniture,64.11
MG,furniture_decor,106.29
MG,home_confort,265.95
SP,sports_leisure,97.86
PA,office_furniture,273.6
MG,garden_tools,182.02
PR,telephony,33.51
SP,kitchen_dining_laundry_garden_furniture,984.2
RJ,electronics,26.35
SP,computers_accessories,133.68
SC,health_beauty,126.78
RJ,auto,49.31
SP,housewares,109.14
AL,perfumery,305.57
PA,toys,176.07
CE,books_general_interest,570.63
MG,telephony,37.0
PR,telephony,27.09
SC,stationery,62.76
SC,computers_accessories,73.04
SP,cool_stuff,127.6
SP,watches_gifts,68.97
SP,fashion_bags_accessories,317.16
RS,no_name_given,1866.7
RS,computers_accessories,1866.7
MG,computers_accessories,24.09
SC,furniture_decor,726.05
SC,furniture_living_room,726.05
BA,sports_leisure,47.71
PR,bed_bath_table,57.82
RS,computers_accessories,88.18
PR,cool_stuff,849.03
SP,health_beauty,244.18
SP,auto,124.27
SP,musical_instruments,91.66
RS,toys,67.83
BA,auto,292.15
BA,construction_tools_construction,292.15
SP,furniture_decor,65.81
RJ,luggage_accessories,53.01
CE,computers_accessories,163.7
PE,auto,216.71
SP,computers_accessories,39.24
SP,housewares,46.75
DF,sports_leisure,45.19
SP,housewares,37.48
MG,auto,336.09
GO,furniture_decor,49.1
GO,garden_tools,66.67
SP,consoles_games,31.75
SP,sports_leisure,60.09
SP,housewares,62.69
SP,small_appliances,78.78
MA,perfumery,168.36
PA,bed_bath_table,258.68
MA,garden_tools,86.97
AL,computers_accessories,410.91
SP,kitchen_dining_laundry_garden_furniture,364.1
SP,watches_gifts,262.18
MG,cool_stuff,537.8
SP,housewares,50.26
MG,auto,228.23
BA,small_appliances,328.35
SC,small_appliances,714.18
SP,construction_tools_construction,467.24
SP,fashion_bags_accessories,94.21
SP,consoles_games,36.35
SP,electronics,442.63
SP,perfumery,229.6
RJ,garden_tools,53.9
ES,baby,169.51
SP,health_beauty,74.16
PR,sports_leisure,34.42
SP,home_construction,94.04
SC,housewares,214.59
SC,stationery,154.62
SP,home_construction,91.12
SP,housewares,35.33
SP,cool_stuff,235.3
SC,food,158.28
MG,health_beauty,549.85
SP,consoles_games,36.35
SP,furniture_decor,77.57
SP,bed_bath_table,86.48
RJ,auto,126.55
MG,sports_leisure,70.27
SP,computers_accessories,112.83
SP,computers_accessories,159.94
SP,sports_leisure,217.62
RJ,watches_gifts,43.1
SP,auto,23.78
SP,computers_accessories,46.75
ES,computers_accessories,104.9
PE,furniture_decor,223.14
PE,cool_stuff,241.93
PR,cool_stuff,307.02
PR,bed_bath_table,48.98
PR,sports_leisure,146.02
SP,health_beauty,798.53
MG,stationery,102.13
MG,bed_bath_table,114.86
SC,computers_accessories,194.89
RJ,cool_stuff,148.86
AM,consoles_games,141.65
MG,fashion_bags_accessories,35.09
PR,electronics,31.38
SP,perfumery,298.65
SP,home_appliances,138.25
SC,sports_leisure,104.85
RJ,bed_bath_table,67.92
RS,toys,119.8
SP,no_name_given,138.15
SP,watches_gifts,49.85
GO,bed_bath_table,242.03
CE,garden_tools,119.46
ES,perfumery,77.09
ES,baby,195.42
SP,stationery,68.88
SP,health_beauty,71.62
RJ,stationery,116.94
SC,sports_leisure,63.27
SP,computers_accessories,979.26
PR,telephony,138.49
RJ,electronics,33.22
RS,perfumery,71.14
MG,health_beauty,32.72
RJ,perfumery,65.22
MA,fashion_bags_accessories,80.77
SP,furniture_decor,90.45
DF,office_furniture,181.55
RJ,telephony,115.39
RS,small_appliances,522.14
SP,health_beauty,102.96
PR,baby,41.62
SP,health_beauty,44.75
MS,drinks,73.65
MG,fashio_female_clothing,69.63
RJ,telephony,25.55
SP,housewares,426.01
PR,stationery,163.8
RJ,health_beauty,176.78
SP,sports_leisure,203.23
MG,garden_tools,123.68
SC,housewares,85.16
SP,electronics,29.29
SP,pet_shop,124.83
SP,audio,92.87
SP,garden_tools,144.86
DF,computers_accessories,296.19
SC,sports_leisure,106.97
MG,perfumery,264.9
SP,toys,91.66
SP,toys,48.16
RJ,electronics,114.84
SP,books_general_interest,28.24
SP,home_confort,22.72
SP,bed_bath_table,38.83
RJ,telephony,173.97
SP,fashion_bags_accessories,47.44
SP,computers_accessories,25.67
MT,books_technical,135.59
MG,christmas_supplies,219.74
SP,telephony,88.71
SP,furniture_living_room,57.82
SP,computers_accessories,392.62
PR,sports_leisure,105.37
SC,electronics,34.0
RJ,bed_bath_table,73.84
SC,market_place,77.99
DF,bed_bath_table,108.0
RJ,costruction_tools_garden,176.05
RJ,telephony,85.15
MG,watches_gifts,1061.52
CE,baby,1040.35
CE,computers_accessories,350.72
PB,housewares,788.4
SC,sports_leisure,185.98
SP,housewares,97.9
SP,musical_instruments,91.66
SP,computers_accessories,96.72
PE,fashion_bags_accessories,228.78
MA,musical_instruments,1093.52
SP,toys,42.17
BA,health_beauty,540.02
SP,garden_tools,67.0
SP,sports_leisure,163.29
SC,telephony,28.09
BA,pet_shop,165.48
PR,housewares,140.99
MG,health_beauty,130.56
SP,drinks,39.64
SP,housewares,118.29
AP,art,70.38
SP,food,35.84
SP,health_beauty,106.29
DF,computers_accessories,173.27
SC,computers_accessories,186.95
SP,health_beauty,89.48
MG,health_beauty,38.09
DF,auto,151.7
SP,bed_bath_table,83.79
SP,watches_gifts,73.56
MG,sports_leisure,53.01
BA,cool_stuff,172.73
MG,computers_accessories,73.38
SP,bed_bath_table,172.52
SC,auto,398.42
SP,toys,51.69
MT,watches_gifts,196.6
MG,health_beauty,101.65
RJ,furniture_decor,99.65
SP,perfumery,47.42
GO,auto,77.51
RJ,pet_shop,37.53
PR,costruction_tools_garden,69.63
SC,cool_stuff,161.24
DF,auto,133.21
MG,perfumery,406.87
MT,pet_shop,446.2
RJ,bed_bath_table,122.37
SC,no_name_given,56.4
RJ,computers_accessories,190.37
MG,cool_stuff,156.64
RJ,diapers_and_hygiene,150.99
SP,fashion_bags_accessories,77.29
SP,garden_tools,73.34
SP,cool_stuff,77.57
RS,small_appliances,126.59
SP,bed_bath_table,123.69
MG,perfumery,135.59
SP,fashion_bags_accessories,60.61
RJ,housewares,250.85
SC,garden_tools,127.22
CE,housewares,69.04
PE,toys,121.49
RS,computers_accessories,163.17
SP,auto,158.6
RS,bed_bath_table,154.28
SP,cool_stuff,160.57
MG,watches_gifts,165.7
